,Unnamed: 0,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,TEAM_ABBREVIATION,WL,PTDIFF
1987,9,2018-03-11T00:00:00,5,0021700996,1610612743,Denver,37-30,32.0,34.0,35.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.562,0.7140000000000001,0.405,38.0,51.0,7.0,240:00,0.646,0.236,0.081,0.205,0.462,0.286,0.03,0.14,DEN,w,26.0
2252,8,2018-03-29T00:00:00,5,0021701128,1610612749,Milwaukee,40-35,29.0,29.0,34.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.552,0.9,0.55,30.0,36.0,15.0,240:00,0.615,0.115,0.159,0.194,0.613,0.2,0.193,0.065,MIL,w,9.0
2253,9,2018-03-29T00:00:00,5,0021701128,1610612744,Golden State,54-21,27.0,22.0,23.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.547,1.0,0.5,26.0,31.0,18.0,240:00,0.613,0.2,0.193,0.065,0.615,0.115,0.159,0.194,GSW,l,-9.0
2254,0,2018-03-30T00:00:00,1,0021701129,1610612741,Chicago,25-51,30.0,27.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.35700000000000004,0.696,0.341,16.0,53.0,16.0,240:00,0.44,0.274,0.17,0.204,0.367,0.149,0.129,0.222,CHI,w,8.0
2255,1,2018-03-30T00:00:00,1,0021701129,1610612753,Orlando,22-53,24.0,20.0,25.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.33,0.929,0.179,16.0,55.0,12.0,240:00,0.367,0.149,0.129,0.222,0.44,0.274,0.17,0.204,ORL,l,-8.0
1766,4,2018-02-24T00:00:00,3,0021700886,1610612738,Boston,42-19,23.0,36.0,29.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.452,0.857,0.39399999999999996,21.0,45.0,11.0,240:00,0.522,0.301,0.104,0.234,0.5,0.208,0.132,0.277,BOS,w,9.0
1767,5,2018-02-24T00:00:00,3,0021700886,1610612752,New York,24-37,24.0,32.0,25.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.469,0.8,0.222,20.0,49.0,14.0,240:00,0.5,0.208,0.132,0.277,0.522,0.301,0.104,0.234,NYK,l,-9.0
1978,0,2018-03-11T00:00:00,1,0021700992,1610612761,Toronto,49-17,32.0,33.0,37.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.505,0.88,0.457,32.0,52.0,11.0,240:00,0.591,0.269,0.109,0.326,0.494,0.273,0.099,0.174,TOR,w,26.0
1979,1,2018-03-11T00:00:00,1,0021700992,1610612752,New York,24-43,27.0,30.0,29.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.455,0.792,0.33299999999999996,21.0,37.0,10.0,240:00,0.494,0.273,0.099,0.174,0.591,0.269,0.109,0.326,NYK,l,-26.0
1752,12,2018-02-23T00:00:00,7,0021700879,1610612748,Miami,30-29,27.0,32.0,30.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.46299999999999997,0.654,0.33299999999999996,26.0,58.0,13.0,265:00,0.491,0.241,0.109,0.232,0.481,0.222,0.124,0.224,MIA,l,-1.0
1753,13,2018-02-23T00:00:00,7,0021700879,1610612740,New Orleans,32-26,22.0,35.0,27.0,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.444,0.833,0.258,27.0,56.0,15.0,265:00,0.481,0.222,0.124,0.224,0.491,0.241,0.109,0.232,NOP,w,1.0
1750,10,2018-02-23T00:00:00,6,0021700878,1610612739,Cleveland,35-23,20.0,34.0,31.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.46,0.955,0.379,26.0,46.0,18.0,240:00,0.523,0.253,0.167,0.179,0.446,0.214,0.209,0.114,CLE,w,23.0
1751,11,2018-02-23T00:00:00,6,0021700878,1610612763,Memphis,18-39,27.0,22.0,22.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.39299999999999996,0.778,0.375,22.0,37.0,21.0,240:00,0.446,0.214,0.209,0.114,0.523,0.253,0.167,0.179,MEM,l,-23.0
1988,10,2018-03-11T00:00:00,6,0021700997,1610612745,Houston,52-14,25.0,23.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.46399999999999997,0.7140000000000001,0.37799999999999995,21.0,45.0,11.0,240:00,0.565,0.167,0.116,0.143,0.378,0.191,0.105,0.304,HOU,w,23.0
1989,11,2018-03-11T00:00:00,6,0021700997,1610612742,Dallas,21-46,14.0,33.0,16.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.35100000000000003,0.611,0.161,27.0,53.0,10.0,240:00,0.378,0.191,0.105,0.304,0.565,0.167,0.116,0.143,DAL,l,-23.0
1744,4,2018-02-23T00:00:00,3,0021700875,1610612766,Charlotte,26-33,36.0,31.0,27.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.489,0.85,0.436,26.0,41.0,8.0,240:00,0.583,0.222,0.095,0.302,0.549,0.21,0.145,0.176,CHA,w,17.0
1745,5,2018-02-23T00:00:00,3,0021700875,1610612764,Washington,34-25,26.0,29.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.494,0.941,0.36,25.0,36.0,14.0,240:00,0.549,0.21,0.145,0.176,0.583,0.222,0.095,0.302,WAS,l,-17.0
1742,2,2018-02-23T00:00:00,2,0021700874,1610612737,Atlanta,18-42,22.0,22.0,22.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.451,0.632,0.226,14.0,40.0,22.0,240:00,0.494,0.232,0.207,0.125,0.52,0.129,0.156,0.306,ATL,l,-23.0
1743,3,2018-02-23T00:00:00,2,0021700874,1610612754,Indiana,34-25,27.0,34.0,22.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.475,0.846,0.321,30.0,57.0,17.0,240:00,0.52,0.129,0.156,0.306,0.494,0.232,0.207,0.125,IND,w,23.0
1748,8,2018-02-23T00:00:00,5,0021700877,1610612750,Minnesota,36-26,32.0,22.0,21.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.426,0.75,0.385,19.0,43.0,10.0,240:00,0.479,0.17,0.115,0.308,0.566,0.361,0.127,0.341,MIN,l,-18.0
1749,9,2018-02-23T00:00:00,5,0021700877,1610612745,Houston,45-13,26.0,29.0,33.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.48200000000000004,0.867,0.368,24.0,50.0,10.0,240:00,0.566,0.361,0.127,0.341,0.479,0.17,0.115,0.308,HOU,w,18.0
1746,6,2018-02-23T00:00:00,4,0021700876,1610612749,Milwaukee,33-25,23.0,42.0,31.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.478,0.852,0.5,21.0,51.0,18.0,265:00,0.55,0.3,0.191,0.289,0.528,0.289,0.111,0.116,MIL,w,3.0
1747,7,2018-02-23T00:00:00,4,0021700876,1610612761,Toronto,41-17,29.0,28.0,31.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.478,0.9229999999999999,0.265,23.0,37.0,12.0,265:00,0.528,0.289,0.111,0.116,0.55,0.3,0.191,0.289,TOR,l,-3.0
1736,8,2018-02-22T00:00:00,5,0021700871,1610612760,Oklahoma City,34-26,44.0,23.0,18.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.442,0.833,0.4,26.0,49.0,11.0,240:00,0.523,0.279,0.113,0.227,0.527,0.165,0.093,0.204,OKC,w,3.0
1737,9,2018-02-22T00:00:00,5,0021700871,1610612758,Sacramento,18-40,21.0,39.0,30.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.462,0.733,0.444,23.0,44.0,9.0,240:00,0.527,0.165,0.093,0.204,0.523,0.279,0.113,0.227,SAC,l,-3.0
1734,6,2018-02-22T00:00:00,4,0021700870,1610612755,Philadelphia,31-25,33.0,34.0,26.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.512,0.6,0.379,25.0,41.0,9.0,240:00,0.579,0.427,0.11,0.178,0.546,0.155,0.131,0.25,PHI,w,1.0
1735,7,2018-02-22T00:00:00,4,0021700870,1610612741,Chicago,20-38,29.0,40.0,22.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.45399999999999996,0.6,0.529,27.0,48.0,13.0,240:00,0.546,0.155,0.131,0.25,0.579,0.427,0.11,0.178,CHI,l,-1.0
1740,0,2018-02-23T00:00:00,1,0021700873,1610612738,Boston,41-19,23.0,38.0,25.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.48200000000000004,0.611,0.436,30.0,42.0,11.0,240:00,0.582,0.212,0.117,0.233,0.494,0.247,0.136,0.273,BOS,w,12.0
1741,1,2018-02-23T00:00:00,1,0021700873,1610612765,Detroit,28-30,28.0,21.0,28.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.435,0.667,0.303,16.0,45.0,13.0,240:00,0.494,0.247,0.136,0.273,0.582,0.212,0.117,0.233,DET,l,-12.0
1738,10,2018-02-22T00:00:00,6,0021700872,1610612746,LA,30-27,23.0,35.0,34.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.5,0.8240000000000001,0.344,32.0,36.0,14.0,240:00,0.563,0.386,0.136,0.216,0.701,0.442,0.144,0.097,LAC,l,-7.0
1739,11,2018-02-22T00:00:00,6,0021700872,1610612744,Golden State,45-14,34.0,36.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.61,0.765,0.56,31.0,32.0,15.0,240:00,0.701,0.442,0.144,0.097,0.563,0.386,0.136,0.216,GSW,w,7.0
1942,4,2018-03-08T00:00:00,3,0021700974,1610612738,Boston,46-20,35.0,25.0,26.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.494,0.741,0.344,28.0,46.0,11.0,240:00,0.557,0.31,0.109,0.209,0.532,0.138,0.13,0.26,BOS,w,8.0
1943,5,2018-03-08T00:00:00,3,0021700974,1610612750,Minnesota,38-29,28.0,18.0,28.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.46799999999999997,0.6920000000000001,0.387,24.0,47.0,12.0,240:00,0.532,0.138,0.13,0.26,0.557,0.31,0.109,0.209,MIN,l,-8.0
1944,6,2018-03-08T00:00:00,4,0021700975,1610612756,Phoenix,19-48,23.0,15.0,29.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.337,0.889,0.243,15.0,43.0,13.0,240:00,0.386,0.196,0.139,0.14,0.606,0.338,0.173,0.143,PHX,l,-28.0
1945,7,2018-03-08T00:00:00,4,0021700975,1610612760,Oklahoma City,38-29,26.0,23.0,39.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.525,0.667,0.39399999999999996,21.0,49.0,18.0,240:00,0.606,0.338,0.173,0.143,0.386,0.196,0.139,0.14,OKC,w,28.0
1946,8,2018-03-08T00:00:00,5,0021700976,1610612759,San Antonio,37-28,21.0,29.0,37.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.45299999999999996,0.833,0.273,29.0,45.0,12.0,240:00,0.484,0.189,0.114,0.213,0.474,0.242,0.097,0.255,SAS,l,-3.0
1947,9,2018-03-08T00:00:00,5,0021700976,1610612744,Golden State,51-14,28.0,18.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.43200000000000005,0.87,0.267,30.0,49.0,10.0,240:00,0.474,0.242,0.097,0.255,0.484,0.189,0.114,0.213,GSW,w,3.0
1948,0,2018-03-09T00:00:00,1,0021700977,1610612741,Chicago,22-43,26.0,21.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.355,0.8,0.29,19.0,42.0,13.0,240:00,0.403,0.108,0.138,0.204,0.525,0.222,0.17,0.256,CHI,l,-16.0
1949,1,2018-03-09T00:00:00,1,0021700977,1610612765,Detroit,30-36,21.0,28.0,24.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.469,0.778,0.33299999999999996,22.0,50.0,16.0,240:00,0.525,0.222,0.17,0.256,0.403,0.108,0.138,0.204,DET,w,16.0
1934,10,2018-03-07T00:00:00,6,0021700970,1610612739,Cleveland,38-26,38.0,32.0,19.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.506,0.667,0.44799999999999995,25.0,35.0,10.0,240:00,0.58,0.207,0.102,0.159,0.547,0.209,0.208,0.333,CLE,w,5.0
1935,11,2018-03-07T00:00:00,6,0021700970,1610612743,Denver,35-30,23.0,35.0,29.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.488,0.778,0.37,22.0,51.0,21.0,240:00,0.547,0.209,0.208,0.333,0.58,0.207,0.102,0.159,DEN,l,-5.0
1936,12,2018-03-07T00:00:00,7,0021700971,1610612753,Orlando,20-45,32.0,19.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.5,0.579,0.429,31.0,43.0,16.0,240:00,0.571,0.226,0.159,0.2,0.551,0.136,0.14,0.167,ORL,l,-1.0
1937,13,2018-03-07T00:00:00,7,0021700971,1610612747,Los Angeles,29-35,23.0,33.0,25.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.489,0.917,0.33299999999999996,27.0,39.0,14.0,240:00,0.551,0.136,0.14,0.167,0.571,0.226,0.159,0.2,LAL,w,1.0
1938,0,2018-03-08T00:00:00,1,0021700972,1610612751,Brooklyn,21-45,35.0,30.0,31.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.511,0.909,0.344,30.0,43.0,10.0,240:00,0.571,0.239,0.115,0.231,0.506,0.353,0.124,0.15,BKN,w,14.0
1939,1,2018-03-08T00:00:00,1,0021700972,1610612766,Charlotte,28-38,29.0,30.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.48200000000000004,0.833,0.21100000000000002,19.0,36.0,13.0,240:00,0.506,0.353,0.124,0.15,0.571,0.239,0.115,0.231,CHA,l,-14.0
1940,2,2018-03-08T00:00:00,2,0021700973,1610612755,Philadelphia,35-29,28.0,21.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.395,0.762,0.405,28.0,46.0,18.0,240:00,0.483,0.244,0.173,0.173,0.551,0.202,0.15,0.14,PHI,l,-9.0
1941,3,2018-03-08T00:00:00,2,0021700973,1610612748,Miami,35-31,29.0,24.0,20.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.47200000000000003,0.556,0.5379999999999999,26.0,49.0,14.0,240:00,0.551,0.202,0.15,0.14,0.483,0.244,0.173,0.173,MIA,w,9.0
1950,2,2018-03-09T00:00:00,2,0021700978,1610612737,Atlanta,20-46,15.0,22.0,26.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.415,0.9,0.303,21.0,35.0,18.0,240:00,0.476,0.122,0.191,0.13,0.571,0.11,0.156,0.237,ATL,l,-25.0
1951,3,2018-03-09T00:00:00,2,0021700978,1610612754,Indiana,38-28,34.0,19.0,34.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.495,0.8,0.5,21.0,49.0,16.0,240:00,0.571,0.11,0.156,0.237,0.476,0.122,0.191,0.13,IND,w,25.0
1952,4,2018-03-09T00:00:00,3,0021700979,1610612745,Houston,51-14,16.0,27.0,32.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.494,0.696,0.33299999999999996,15.0,36.0,13.0,240:00,0.549,0.284,0.143,0.189,0.571,0.165,0.177,0.293,HOU,l,-3.0
1953,5,2018-03-09T00:00:00,3,0021700979,1610612761,Toronto,48-17,32.0,26.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.48200000000000004,0.7859999999999999,0.395,22.0,42.0,16.0,240:00,0.571,0.165,0.177,0.293,0.549,0.284,0.143,0.189,TOR,w,3.0
466,0,2017-11-19T00:00:00,1,0021700237,1610612764,Washington,9-7,28.0,27.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.42,0.5710000000000001,0.579,20.0,43.0,14.0,240:00,0.488,0.259,0.145,0.178,0.5,0.156,0.086,0.239,WAS,l,-9.0
467,1,2017-11-19T00:00:00,1,0021700237,1610612761,Toronto,11-5,28.0,32.0,19.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.444,0.7140000000000001,0.256,20.0,48.0,7.0,240:00,0.5,0.156,0.086,0.239,0.488,0.259,0.145,0.178,TOR,w,9.0
470,4,2017-11-19T00:00:00,3,0021700236,1610612744,Golden State,13-4,32.0,32.0,34.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.511,0.696,0.41700000000000004,29.0,57.0,15.0,240:00,0.567,0.256,0.137,0.133,0.442,0.411,0.116,0.203,GSW,w,7.0
471,5,2017-11-19T00:00:00,3,0021700236,1610612751,Brooklyn,6-10,20.0,22.0,42.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.358,0.6920000000000001,0.33299999999999996,24.0,52.0,13.0,240:00,0.442,0.411,0.116,0.203,0.567,0.256,0.137,0.133,BKN,l,-7.0
468,2,2017-11-19T00:00:00,2,0021700235,1610612754,Indiana,9-8,29.0,29.0,32.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.6,0.875,0.478,33.0,42.0,12.0,240:00,0.665,0.094,0.15,0.265,0.5,0.169,0.168,0.233,IND,w,25.0
469,3,2017-11-19T00:00:00,2,0021700235,1610612748,Miami,7-9,27.0,28.0,13.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.42200000000000004,0.857,0.35100000000000003,21.0,35.0,14.0,240:00,0.5,0.169,0.168,0.233,0.665,0.094,0.15,0.265,MIA,l,-25.0
464,12,2017-11-18T00:00:00,7,0021700234,1610612758,Sacramento,4-12,20.0,21.0,22.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.382,0.778,0.47100000000000003,14.0,36.0,11.0,240:00,0.427,0.202,0.111,0.188,0.614,0.3,0.195,0.156,SAC,l,-12.0
465,13,2017-11-18T00:00:00,7,0021700234,1610612757,Portland,9-7,21.0,32.0,27.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.5429999999999999,0.762,0.47600000000000003,19.0,44.0,17.0,240:00,0.614,0.3,0.195,0.156,0.427,0.202,0.111,0.188,POR,w,12.0
462,10,2017-11-18T00:00:00,6,0021700233,1610612749,Milwaukee,8-7,24.0,20.0,17.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.37799999999999995,0.5479999999999999,0.24,13.0,38.0,12.0,240:00,0.419,0.419,0.131,0.16,0.601,0.241,0.175,0.189,MIL,l,-32.0
463,11,2017-11-18T00:00:00,6,0021700233,1610612742,Dallas,3-14,33.0,23.0,26.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.48100000000000004,0.8420000000000001,0.5,27.0,49.0,16.0,240:00,0.601,0.241,0.175,0.189,0.419,0.419,0.131,0.16,DAL,w,32.0
460,8,2017-11-18T00:00:00,5,0021700232,1610612745,Houston,13-4,33.0,26.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.449,0.81,0.419,21.0,45.0,16.0,240:00,0.564,0.269,0.17,0.214,0.401,0.221,0.141,0.294,HOU,w,22.0
461,9,2017-11-18T00:00:00,5,0021700232,1610612763,Memphis,7-8,25.0,25.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.36,0.737,0.259,18.0,48.0,12.0,240:00,0.401,0.221,0.141,0.294,0.564,0.269,0.17,0.214,MEM,l,-22.0
672,8,2017-12-03T00:00:00,5,0021700338,1610612745,Houston,18-4,27.0,34.0,24.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.5,0.8240000000000001,0.37799999999999995,17.0,43.0,15.0,240:00,0.578,0.189,0.142,0.171,0.435,0.357,0.196,0.234,HOU,w,23.0
673,9,2017-12-03T00:00:00,5,0021700338,1610612747,Los Angeles,8-15,27.0,19.0,27.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.381,0.733,0.321,16.0,45.0,20.0,240:00,0.435,0.357,0.196,0.234,0.578,0.189,0.142,0.171,LAL,l,-23.0
456,4,2017-11-18T00:00:00,3,0021700230,1610612738,Boston,15-2,20.0,24.0,36.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.47600000000000003,0.8,0.47100000000000003,21.0,41.0,15.0,240:00,0.573,0.244,0.155,0.237,0.532,0.256,0.148,0.158,BOS,w,11.0
457,5,2017-11-18T00:00:00,3,0021700230,1610612737,Atlanta,3-13,35.0,15.0,27.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.474,0.8,0.375,24.0,35.0,13.0,240:00,0.532,0.256,0.148,0.158,0.573,0.244,0.155,0.237,ATL,l,-11.0
668,4,2017-12-03T00:00:00,3,0021700336,1610612746,LA,8-14,27.0,28.0,21.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.507,0.773,0.441,21.0,37.0,16.0,240:00,0.61,0.301,0.176,0.222,0.477,0.352,0.074,0.326,LAC,l,-6.0
669,5,2017-12-03T00:00:00,3,0021700336,1610612750,Minnesota,14-10,31.0,29.0,18.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.43200000000000005,0.903,0.308,22.0,42.0,7.0,240:00,0.477,0.352,0.074,0.326,0.61,0.301,0.176,0.222,MIN,w,6.0
670,6,2017-12-03T00:00:00,4,0021700337,1610612759,San Antonio,15-8,18.0,25.0,30.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.408,0.7390000000000001,0.28600000000000003,14.0,39.0,17.0,240:00,0.461,0.303,0.179,0.2,0.46,0.241,0.198,0.326,SAS,l,-3.0
671,7,2017-12-03T00:00:00,4,0021700337,1610612760,Oklahoma City,10-12,25.0,29.0,22.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.425,0.47600000000000003,0.273,21.0,47.0,20.0,240:00,0.46,0.241,0.198,0.326,0.461,0.303,0.179,0.2,OKC,w,3.0
664,0,2017-12-03T00:00:00,1,0021700334,1610612753,Orlando,10-14,36.0,18.0,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.451,0.862,0.214,19.0,42.0,10.0,240:00,0.488,0.354,0.122,0.186,0.489,0.108,0.138,0.227,ORL,w,5.0
665,1,2017-12-03T00:00:00,1,0021700334,1610612752,New York,11-11,25.0,26.0,25.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.462,0.9,0.33299999999999996,18.0,45.0,14.0,240:00,0.489,0.108,0.138,0.227,0.488,0.354,0.122,0.186,NYK,l,-5.0
666,2,2017-12-03T00:00:00,2,0021700335,1610612744,Golden State,18-6,33.0,29.0,37.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.56,0.75,0.36700000000000005,32.0,41.0,9.0,240:00,0.625,0.286,0.103,0.233,0.494,0.21,0.126,0.128,GSW,w,28.0
667,3,2017-12-03T00:00:00,2,0021700335,1610612748,Miami,11-12,36.0,24.0,17.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.40700000000000003,0.882,0.37799999999999995,17.0,28.0,11.0,240:00,0.494,0.21,0.126,0.128,0.625,0.286,0.103,0.233,MIA,l,-28.0
660,12,2017-12-02T00:00:00,7,0021700332,1610612747,Los Angeles,8-14,29.0,30.0,21.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.442,0.7140000000000001,0.3,21.0,52.0,21.0,240:00,0.494,0.244,0.212,0.362,0.529,0.322,0.117,0.205,LAL,l,-15.0
661,13,2017-12-02T00:00:00,7,0021700332,1610612743,Denver,13-9,34.0,21.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.46,0.821,0.387,26.0,39.0,12.0,240:00,0.529,0.322,0.117,0.205,0.494,0.244,0.212,0.362,DEN,w,15.0
662,14,2017-12-02T00:00:00,8,0021700333,1610612740,New Orleans,12-11,26.0,34.0,38.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.523,0.72,0.484,22.0,48.0,10.0,240:00,0.61,0.291,0.106,0.103,0.5,0.105,0.038,0.17,NOP,w,7.0
