,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
0,0021700608,1610612757,Trail Blazers,POR,Portland,240:00,0.536,0.386,0.133,0.158,0.51,0.25,0.121,0.333
1,0021700608,1610612745,Rockets,HOU,Houston,240:00,0.51,0.25,0.121,0.333,0.536,0.386,0.133,0.158
2,0021700609,1610612740,Pelicans,NOP,New Orleans,240:00,0.513,0.442,0.126,0.2,0.449,0.364,0.102,0.311
3,0021700609,1610612763,Grizzlies,MEM,Memphis,240:00,0.449,0.364,0.102,0.311,0.513,0.442,0.126,0.2
4,0021700610,1610612753,Magic,ORL,Orlando,240:00,0.478,0.2,0.1,0.182,0.573,0.305,0.172,0.297
5,0021700610,1610612749,Bucks,MIL,Milwaukee,240:00,0.573,0.305,0.172,0.297,0.478,0.2,0.1,0.182
6,0021700611,1610612760,Thunder,OKC,Oklahoma City,240:00,0.438,0.3,0.191,0.227,0.531,0.338,0.165,0.262
7,0021700611,1610612750,Timberwolves,MIN,Minnesota,240:00,0.531,0.338,0.165,0.262,0.438,0.3,0.191,0.227
8,0021700612,1610612743,Nuggets,DEN,Denver,240:00,0.447,0.211,0.118,0.269,0.575,0.225,0.163,0.188
9,0021700612,1610612737,Hawks,ATL,Atlanta,240:00,0.575,0.225,0.163,0.188,0.447,0.211,0.118,0.269
10,0021700613,1610612746,Clippers,LAC,LA,240:00,0.548,0.298,0.128,0.275,0.532,0.329,0.156,0.103
11,0021700613,1610612744,Warriors,GSW,Golden State,240:00,0.532,0.329,0.156,0.103,0.548,0.298,0.128,0.275
12,0021700614,1610612755,76ers,PHI,Philadelphia,240:00,0.53,0.22,0.179,0.079,0.556,0.213,0.172,0.244
13,0021700614,1610612738,Celtics,BOS,Boston,240:00,0.556,0.213,0.172,0.244,0.53,0.22,0.179,0.079
14,0021700615,1610612761,Raptors,TOR,Toronto,240:00,0.585,0.123,0.088,0.409,0.416,0.337,0.097,0.167
15,0021700615,1610612739,Cavaliers,CLE,Cleveland,240:00,0.416,0.337,0.097,0.167,0.585,0.123,0.088,0.409
16,0021700616,1610612758,Kings,SAC,Sacramento,240:00,0.541,0.329,0.155,0.244,0.589,0.357,0.168,0.19
17,0021700616,1610612746,Clippers,LAC,LA,240:00,0.589,0.357,0.168,0.19,0.541,0.329,0.155,0.244
18,0021700617,1610612759,Spurs,SAS,San Antonio,240:00,0.461,0.197,0.217,0.167,0.489,0.161,0.165,0.24
19,0021700617,1610612747,Lakers,LAL,Los Angeles,240:00,0.489,0.161,0.165,0.24,0.461,0.197,0.217,0.167
20,0021700618,1610612762,Jazz,UTA,Utah,240:00,0.442,0.299,0.159,0.174,0.468,0.436,0.133,0.178
21,0021700618,1610612766,Hornets,CHA,Charlotte,240:00,0.468,0.436,0.133,0.178,0.442,0.299,0.159,0.174
22,0021700619,1610612754,Pacers,IND,Indiana,240:00,0.518,0.141,0.142,0.14,0.476,0.224,0.125,0.191
23,0021700619,1610612739,Cavaliers,CLE,Cleveland,240:00,0.476,0.224,0.125,0.191,0.518,0.141,0.142,0.14
24,0021700620,1610612764,Wizards,WAS,Washington,240:00,0.589,0.2,0.118,0.333,0.588,0.388,0.164,0.308
25,0021700620,1610612753,Magic,ORL,Orlando,240:00,0.588,0.388,0.164,0.308,0.589,0.2,0.118,0.333
26,0021700621,1610612751,Nets,BKN,Brooklyn,240:00,0.534,0.299,0.149,0.255,0.531,0.325,0.177,0.211
27,0021700621,1610612737,Hawks,ATL,Atlanta,240:00,0.531,0.325,0.177,0.211,0.534,0.299,0.149,0.255
28,0021700622,1610612749,Bucks,MIL,Milwaukee,240:00,0.488,0.141,0.127,0.195,0.589,0.228,0.125,0.286
29,0021700622,1610612744,Warriors,GSW,Golden State,240:00,0.589,0.228,0.125,0.286,0.488,0.141,0.127,0.195
30,0021700623,1610612752,Knicks,NYK,New York,240:00,0.614,0.108,0.17,0.25,0.568,0.168,0.122,0.372
31,0021700623,1610612750,Timberwolves,MIN,Minnesota,240:00,0.568,0.168,0.122,0.372,0.614,0.108,0.17,0.25
32,0021700624,1610612757,Trail Blazers,POR,Portland,240:00,0.505,0.139,0.106,0.292,0.591,0.28,0.178,0.265
33,0021700624,1610612740,Pelicans,NOP,New Orleans,240:00,0.591,0.28,0.178,0.265,0.505,0.139,0.106,0.292
34,0021700625,1610612763,Grizzlies,MEM,Memphis,240:00,0.435,0.182,0.166,0.186,0.436,0.457,0.172,0.3
35,0021700625,1610612743,Nuggets,DEN,Denver,240:00,0.436,0.457,0.172,0.3,0.435,0.182,0.166,0.186
36,0021700626,1610612756,Suns,PHX,Phoenix,240:00,0.55,0.113,0.192,0.093,0.495,0.234,0.109,0.292
37,0021700626,1610612745,Rockets,HOU,Houston,240:00,0.495,0.234,0.109,0.292,0.55,0.113,0.192,0.093
38,0021700627,1610612747,Lakers,LAL,Los Angeles,265:00,0.495,0.189,0.14,0.239,0.439,0.311,0.084,0.077
39,0021700627,1610612742,Mavericks,DAL,Dallas,265:00,0.439,0.311,0.084,0.077,0.495,0.189,0.14,0.239
40,0021700628,1610612758,Kings,SAC,Sacramento,240:00,0.541,0.259,0.159,0.227,0.634,0.317,0.153,0.156
41,0021700628,1610612746,Clippers,LAC,LA,240:00,0.634,0.317,0.153,0.156,0.541,0.259,0.159,0.227
42,0021700629,1610612760,Thunder,OKC,Oklahoma City,240:00,0.443,0.206,0.094,0.317,0.452,0.277,0.151,0.191
43,0021700629,1610612766,Hornets,CHA,Charlotte,240:00,0.452,0.277,0.151,0.191,0.443,0.206,0.094,0.317
44,0021700630,1610612764,Wizards,WAS,Washington,265:00,0.548,0.247,0.134,0.15,0.485,0.202,0.144,0.241
45,0021700630,1610612751,Nets,BKN,Brooklyn,265:00,0.485,0.202,0.144,0.241,0.548,0.247,0.134,0.15
46,0021700631,1610612761,Raptors,TOR,Toronto,240:00,0.527,0.344,0.097,0.341,0.636,0.346,0.072,0.091
47,0021700631,1610612744,Warriors,GSW,Golden State,240:00,0.636,0.346,0.072,0.091,0.527,0.344,0.097,0.341
48,0021700632,1610612765,Pistons,DET,Detroit,240:00,0.511,0.152,0.141,0.277,0.58,0.103,0.15,0.158
49,0021700632,1610612741,Bulls,CHI,Chicago,240:00,0.58,0.103,0.15,0.158,0.511,0.152,0.141,0.277
50,0021700633,1610612759,Spurs,SAS,San Antonio,240:00,0.608,0.228,0.156,0.167,0.392,0.205,0.176,0.229
51,0021700633,1610612743,Nuggets,DEN,Denver,240:00,0.392,0.205,0.176,0.229,0.608,0.228,0.156,0.167
52,0021700634,1610612749,Bucks,MIL,Milwaukee,240:00,0.342,0.342,0.153,0.148,0.533,0.263,0.155,0.086
53,0021700634,1610612748,Heat,MIA,Miami,240:00,0.533,0.263,0.155,0.086,0.342,0.342,0.153,0.148
54,0021700635,1610612752,Knicks,NYK,New York,265:00,0.536,0.186,0.202,0.227,0.521,0.358,0.162,0.261
55,0021700635,1610612740,Pelicans,NOP,New Orleans,265:00,0.521,0.358,0.162,0.261,0.536,0.186,0.202,0.227
56,0021700636,1610612756,Suns,PHX,Phoenix,240:00,0.465,0.282,0.137,0.292,0.608,0.159,0.065,0.205
57,0021700636,1610612754,Pacers,IND,Indiana,240:00,0.608,0.159,0.065,0.205,0.465,0.282,0.137,0.292
58,0021700637,1610612757,Trail Blazers,POR,Portland,240:00,0.563,0.215,0.187,0.205,0.581,0.413,0.112,0.189
59,0021700637,1610612750,Timberwolves,MIN,Minnesota,240:00,0.581,0.413,0.112,0.189,0.563,0.215,0.187,0.205
60,0021700638,1610612765,Pistons,DET,Detroit,240:00,0.576,0.128,0.154,0.07,0.571,0.393,0.144,0.205
61,0021700638,1610612766,Hornets,CHA,Charlotte,240:00,0.571,0.393,0.144,0.205,0.576,0.128,0.154,0.07
62,0021700639,1610612761,Raptors,TOR,Toronto,240:00,0.447,0.316,0.135,0.24,0.531,0.469,0.201,0.238
63,0021700639,1610612755,76ers,PHI,Philadelphia,240:00,0.531,0.469,0.201,0.238,0.447,0.316,0.135,0.24
64,0021700640,1610612764,Wizards,WAS,Washington,240:00,0.461,0.408,0.234,0.275,0.519,0.358,0.194,0.349
65,0021700640,1610612749,Bucks,MIL,Milwaukee,240:00,0.519,0.358,0.194,0.349,0.461,0.408,0.234,0.275
66,0021700641,1610612759,Spurs,SAS,San Antonio,240:00,0.471,0.23,0.093,0.17,0.517,0.163,0.156,0.275
67,0021700641,1610612737,Hawks,ATL,Atlanta,240:00,0.517,0.163,0.156,0.275,0.471,0.23,0.093,0.17
68,0021700642,1610612752,Knicks,NYK,New York,240:00,0.567,0.451,0.091,0.19,0.431,0.414,0.107,0.204
69,0021700642,1610612751,Nets,BKN,Brooklyn,240:00,0.431,0.414,0.107,0.204,0.567,0.451,0.091,0.19
70,0021700643,1610612758,Kings,SAC,Sacramento,240:00,0.435,0.298,0.136,0.128,0.471,0.337,0.198,0.367
71,0021700643,1610612760,Thunder,OKC,Oklahoma City,240:00,0.471,0.337,0.198,0.367,0.435,0.298,0.136,0.128
72,0021700644,1610612748,Heat,MIA,Miami,240:00,0.548,0.286,0.134,0.095,0.568,0.25,0.099,0.163
73,0021700644,1610612741,Bulls,CHI,Chicago,240:00,0.568,0.25,0.099,0.163,0.548,0.286,0.134,0.095
74,0021700645,1610612763,Grizzlies,MEM,Memphis,240:00,0.573,0.415,0.173,0.158,0.458,0.323,0.125,0.222
75,0021700645,1610612747,Lakers,LAL,Los Angeles,240:00,0.458,0.323,0.125,0.222,0.573,0.415,0.173,0.158
76,0021700646,1610612744,Warriors,GSW,Golden State,240:00,0.553,0.353,0.166,0.295,0.495,0.234,0.141,0.255
77,0021700646,1610612739,Cavaliers,CLE,Cleveland,240:00,0.495,0.234,0.141,0.255,0.553,0.353,0.166,0.295
78,0021700647,1610612762,Jazz,UTA,Utah,240:00,0.5,0.21,0.141,0.205,0.623,0.195,0.156,0.216
79,0021700647,1610612754,Pacers,IND,Indiana,240:00,0.623,0.195,0.156,0.216,0.5,0.21,0.141,0.205
80,0021700648,1610612746,Clippers,LAC,LA,240:00,0.62,0.253,0.185,0.143,0.473,0.17,0.137,0.26
81,0021700648,1610612745,Rockets,HOU,Houston,240:00,0.473,0.17,0.137,0.26,0.62,0.253,0.185,0.143
82,0021700649,1610612753,Magic,ORL,Orlando,240:00,0.506,0.211,0.178,0.366,0.474,0.102,0.08,0.234
83,0021700649,1610612750,Timberwolves,MIN,Minnesota,240:00,0.474,0.102,0.08,0.234,0.506,0.211,0.178,0.366
84,0021700650,1610612740,Pelicans,NOP,New Orleans,265:00,0.485,0.25,0.133,0.241,0.49,0.158,0.165,0.222
85,0021700650,1610612738,Celtics,BOS,Boston,265:00,0.49,0.158,0.165,0.222,0.485,0.25,0.133,0.241
86,0021700651,1610612743,Nuggets,DEN,Denver,240:00,0.512,0.302,0.187,0.333,0.538,0.282,0.162,0.135
87,0021700651,1610612742,Mavericks,DAL,Dallas,240:00,0.538,0.282,0.162,0.135,0.512,0.302,0.187,0.333
88,0021700652,1610612757,Trail Blazers,POR,Portland,240:00,0.599,0.11,0.104,0.225,0.506,0.247,0.13,0.261
89,0021700652,1610612756,Suns,PHX,Phoenix,240:00,0.506,0.247,0.13,0.261,0.599,0.11,0.104,0.225
90,0021700653,1610612764,Wizards,WAS,Washington,240:00,0.567,0.28,0.158,0.163,0.566,0.265,0.094,0.283
91,0021700653,1610612766,Hornets,CHA,Charlotte,240:00,0.566,0.265,0.094,0.283,0.567,0.28,0.158,0.163
92,0021700654,1610612740,Pelicans,NOP,New Orleans,240:00,0.5,0.238,0.15,0.225,0.472,0.146,0.117,0.261
93,0021700654,1610612737,Hawks,ATL,Atlanta,240:00,0.472,0.146,0.117,0.261,0.5,0.238,0.15,0.225
94,0021700655,1610612759,Spurs,SAS,San Antonio,240:00,0.47,0.378,0.092,0.146,0.5,0.217,0.142,0.146
95,0021700655,1610612751,Nets,BKN,Brooklyn,240:00,0.5,0.217,0.142,0.146,0.47,0.378,0.092,0.146
96,0021700656,1610612761,Raptors,TOR,Toronto,240:00,0.494,0.288,0.212,0.279,0.477,0.17,0.152,0.229
97,0021700656,1610612765,Pistons,DET,Detroit,240:00,0.477,0.17,0.152,0.229,0.494,0.288,0.212,0.279
98,0021700657,1610612744,Warriors,GSW,Golden State,240:00,0.577,0.298,0.143,0.125,0.472,0.123,0.101,0.241
99,0021700657,1610612741,Bulls,CHI,Chicago,240:00,0.472,0.123,0.101,0.241,0.577,0.298,0.143,0.125
100,0021700658,1610612752,Knicks,NYK,New York,240:00,0.47,0.28,0.149,0.293,0.505,0.187,0.126,0.313
101,0021700658,1610612763,Grizzlies,MEM,Memphis,240:00,0.505,0.187,0.126,0.313,0.47,0.28,0.149,0.293
102,0021700659,1610612749,Bucks,MIL,Milwaukee,240:00,0.507,0.421,0.105,0.122,0.524,0.329,0.152,0.233
103,0021700659,1610612748,Heat,MIA,Miami,240:00,0.524,0.329,0.152,0.233,0.507,0.421,0.105,0.122
104,0021700660,1610612760,Thunder,OKC,Oklahoma City,240:00,0.547,0.126,0.177,0.467,0.531,0.049,0.19,0.154
105,0021700660,1610612747,Lakers,LAL,Los Angeles,240:00,0.531,0.049,0.19,0.154,0.547,0.126,0.177,0.467
106,0021700661,1610612762,Jazz,UTA,Utah,240:00,0.642,0.247,0.107,0.176,0.618,0.278,0.207,0.258
107,0021700661,1610612758,Kings,SAC,Sacramento,240:00,0.618,0.278,0.207,0.258,0.642,0.247,0.107,0.176
108,0021700662,1610612746,Clippers,LAC,LA,240:00,0.517,0.356,0.193,0.333,0.459,0.186,0.198,0.392
109,0021700662,1610612743,Nuggets,DEN,Denver,240:00,0.459,0.186,0.198,0.392,0.517,0.356,0.193,0.333
110,0021700663,1610612755,76ers,PHI,Philadelphia,240:00,0.507,0.233,0.256,0.222,0.453,0.23,0.195,0.083
111,0021700663,1610612738,Celtics,BOS,Boston,240:00,0.453,0.23,0.195,0.083,0.507,0.233,0.256,0.222
112,0021700664,1610612753,Magic,ORL,Orlando,240:00,0.494,0.239,0.145,0.22,0.506,0.318,0.194,0.298
113,0021700664,1610612739,Cavaliers,CLE,Cleveland,240:00,0.506,0.318,0.194,0.298,0.494,0.239,0.145,0.22
114,0021700665,1610612750,Timberwolves,MIN,Minnesota,240:00,0.519,0.259,0.118,0.19,0.574,0.193,0.106,0.256
115,0021700665,1610612745,Rockets,HOU,Houston,240:00,0.574,0.193,0.106,0.256,0.519,0.259,0.118,0.19
116,0021700666,1610612757,Trail Blazers,POR,Portland,240:00,0.447,0.17,0.112,0.28,0.434,0.143,0.084,0.189
117,0021700666,1610612754,Pacers,IND,Indiana,240:00,0.434,0.143,0.084,0.189,0.447,0.17,0.112,0.28
118,0021700667,1610612761,Raptors,TOR,Toronto,240:00,0.453,0.165,0.146,0.188,0.368,0.22,0.127,0.293
119,0021700667,1610612759,Spurs,SAS,San Antonio,240:00,0.368,0.22,0.127,0.293,0.453,0.165,0.146,0.188
120,0021700668,1610612748,Heat,MIA,Miami,240:00,0.458,0.298,0.135,0.261,0.533,0.342,0.153,0.244
121,0021700668,1610612751,Nets,BKN,Brooklyn,240:00,0.533,0.342,0.153,0.244,0.458,0.298,0.135,0.261
122,0021700669,1610612764,Wizards,WAS,Washington,240:00,0.598,0.329,0.131,0.222,0.563,0.325,0.142,0.212
123,0021700669,1610612765,Pistons,DET,Detroit,240:00,0.563,0.325,0.142,0.212,0.598,0.329,0.131,0.222
124,0021700670,1610612758,Kings,SAC,Sacramento,240:00,0.469,0.225,0.214,0.239,0.5,0.261,0.134,0.298
125,0021700670,1610612763,Grizzlies,MEM,Memphis,240:00,0.5,0.261,0.134,0.298,0.469,0.225,0.214,0.239
126,0021700671,1610612756,Suns,PHX,Phoenix,240:00,0.58,0.247,0.123,0.103,0.538,0.269,0.166,0.175
127,0021700671,1610612743,Nuggets,DEN,Denver,240:00,0.538,0.269,0.166,0.175,0.58,0.247,0.123,0.103
128,0021700672,1610612762,Jazz,UTA,Utah,240:00,0.522,0.33,0.16,0.341,0.556,0.258,0.115,0.159
129,0021700672,1610612752,Knicks,NYK,New York,240:00,0.556,0.258,0.115,0.159,0.522,0.33,0.16,0.341
130,0021700673,1610612747,Lakers,LAL,Los Angeles,240:00,0.606,0.175,0.158,0.158,0.392,0.134,0.09,0.226
131,0021700673,1610612754,Pacers,IND,Indiana,240:00,0.392,0.134,0.09,0.226,0.606,0.175,0.158,0.158
132,0021700674,1610612760,Thunder,OKC,Oklahoma City,240:00,0.65,0.28,0.127,0.39,0.573,0.303,0.133,0.077
133,0021700674,1610612739,Cavaliers,CLE,Cleveland,240:00,0.573,0.303,0.133,0.077,0.65,0.28,0.127,0.39
134,0021700675,1610612741,Bulls,CHI,Chicago,240:00,0.588,0.263,0.158,0.1,0.44,0.25,0.131,0.17
135,0021700675,1610612737,Hawks,ATL,Atlanta,240:00,0.44,0.25,0.131,0.17,0.588,0.263,0.158,0.1
136,0021700676,1610612748,Heat,MIA,Miami,240:00,0.569,0.138,0.142,0.186,0.494,0.233,0.081,0.17
137,0021700676,1610612766,Hornets,CHA,Charlotte,240:00,0.494,0.233,0.081,0.17,0.569,0.138,0.142,0.186
138,0021700677,1610612740,Pelicans,NOP,New Orleans,240:00,0.545,0.41,0.113,0.15,0.543,0.195,0.15,0.222
139,0021700677,1610612763,Grizzlies,MEM,Memphis,240:00,0.543,0.195,0.15,0.222,0.545,0.41,0.113,0.15
140,0021700678,1610612755,76ers,PHI,Philadelphia,240:00,0.588,0.224,0.179,0.289,0.463,0.268,0.177,0.19
141,0021700678,1610612749,Bucks,MIL,Milwaukee,240:00,0.463,0.268,0.177,0.19,0.588,0.224,0.179,0.289
142,0021700679,1610612745,Rockets,HOU,Houston,240:00,0.552,0.333,0.154,0.293,0.591,0.183,0.183,0.105
143,0021700679,1610612744,Warriors,GSW,Golden State,240:00,0.591,0.183,0.183,0.105,0.552,0.333,0.154,0.293
144,0021700680,1610612761,Raptors,TOR,Toronto,240:00,0.542,0.253,0.151,0.216,0.512,0.519,0.115,0.357
145,0021700680,1610612750,Timberwolves,MIN,Minnesota,240:00,0.512,0.519,0.115,0.357,0.542,0.253,0.151,0.216
146,0021700681,1610612762,Jazz,UTA,Utah,240:00,0.616,0.39,0.198,0.289,0.506,0.463,0.132,0.135
147,0021700681,1610612746,Clippers,LAC,LA,240:00,0.506,0.463,0.132,0.135,0.616,0.39,0.198,0.289
148,0021700682,1610612757,Trail Blazers,POR,Portland,240:00,0.628,0.116,0.147,0.257,0.518,0.337,0.096,0.262
149,0021700682,1610612742,Mavericks,DAL,Dallas,240:00,0.518,0.337,0.096,0.262,0.628,0.116,0.147,0.257
150,0021700683,1610612753,Magic,ORL,Orlando,240:00,0.5,0.174,0.104,0.283,0.482,0.165,0.158,0.262
151,0021700683,1610612738,Celtics,BOS,Boston,240:00,0.482,0.165,0.158,0.262,0.5,0.174,0.104,0.283
152,0021700684,1610612752,Knicks,NYK,New York,240:00,0.617,0.123,0.178,0.206,0.615,0.231,0.064,0.316
153,0021700684,1610612747,Lakers,LAL,Los Angeles,240:00,0.615,0.231,0.064,0.316,0.617,0.123,0.178,0.206
154,0021700685,1610612765,Pistons,DET,Detroit,240:00,0.472,0.189,0.072,0.152,0.544,0.25,0.155,0.163
155,0021700685,1610612751,Nets,BKN,Brooklyn,240:00,0.544,0.25,0.155,0.163,0.472,0.189,0.072,0.152
156,0021700686,1610612759,Spurs,SAS,San Antonio,240:00,0.482,0.146,0.206,0.227,0.464,0.202,0.106,0.163
157,0021700686,1610612754,Pacers,IND,Indiana,240:00,0.464,0.202,0.106,0.163,0.482,0.146,0.206,0.227
158,0021700687,1610612758,Kings,SAC,Sacramento,240:00,0.495,0.155,0.088,0.213,0.535,0.291,0.165,0.256
159,0021700687,1610612766,Hornets,CHA,Charlotte,240:00,0.535,0.291,0.165,0.256,0.495,0.155,0.088,0.213
160,0021700688,1610612762,Jazz,UTA,Utah,240:00,0.461,0.368,0.173,0.171,0.554,0.145,0.187,0.238
161,0021700688,1610612737,Hawks,ATL,Atlanta,240:00,0.554,0.145,0.187,0.238,0.461,0.368,0.173,0.171
162,0021700689,1610612748,Heat,MIA,Miami,240:00,0.518,0.11,0.19,0.231,0.537,0.222,0.147,0.195
163,0021700689,1610612745,Rockets,HOU,Houston,240:00,0.537,0.222,0.147,0.195,0.518,0.11,0.19,0.231
164,0021700690,1610612755,76ers,PHI,Philadelphia,240:00,0.549,0.437,0.259,0.432,0.487,0.449,0.127,0.256
165,0021700690,1610612763,Grizzlies,MEM,Memphis,240:00,0.487,0.449,0.127,0.256,0.549,0.437,0.259,0.432
166,0021700691,1610612756,Suns,PHX,Phoenix,240:00,0.551,0.253,0.218,0.273,0.57,0.521,0.185,0.242
167,0021700691,1610612749,Bucks,MIL,Milwaukee,240:00,0.57,0.521,0.185,0.242,0.551,0.253,0.218,0.273
168,0021700692,1610612740,Pelicans,NOP,New Orleans,290:00,0.487,0.23,0.106,0.238,0.533,0.37,0.192,0.13
169,0021700692,1610612741,Bulls,CHI,Chicago,290:00,0.533,0.37,0.192,0.13,0.487,0.23,0.106,0.238
170,0021700693,1610612764,Wizards,WAS,Washington,240:00,0.343,0.314,0.129,0.283,0.494,0.195,0.114,0.231
171,0021700693,1610612742,Mavericks,DAL,Dallas,240:00,0.494,0.195,0.114,0.231,0.343,0.314,0.129,0.283
172,0021700694,1610612757,Trail Blazers,POR,Portland,240:00,0.471,0.306,0.123,0.239,0.47,0.398,0.152,0.298
173,0021700694,1610612743,Nuggets,DEN,Denver,240:00,0.47,0.398,0.152,0.298,0.471,0.306,0.123,0.239
174,0021700695,1610612750,Timberwolves,MIN,Minnesota,240:00,0.511,0.429,0.143,0.36,0.613,0.262,0.166,0.216
175,0021700695,1610612746,Clippers,LAC,LA,240:00,0.613,0.262,0.166,0.216,0.511,0.429,0.143,0.36
176,0021700696,1610612758,Kings,SAC,Sacramento,240:00,0.54,0.149,0.146,0.275,0.5,0.229,0.175,0.25
177,0021700696,1610612753,Magic,ORL,Orlando,240:00,0.5,0.229,0.175,0.25,0.54,0.149,0.146,0.275
178,0021700697,1610612760,Thunder,OKC,Oklahoma City,240:00,0.463,0.34,0.042,0.302,0.57,0.316,0.146,0.19
179,0021700697,1610612751,Nets,BKN,Brooklyn,240:00,0.57,0.316,0.146,0.19,0.463,0.34,0.042,0.302
180,0021700698,1610612759,Spurs,SAS,San Antonio,240:00,0.543,0.17,0.102,0.271,0.528,0.431,0.184,0.158
181,0021700698,1610612739,Cavaliers,CLE,Cleveland,240:00,0.528,0.431,0.184,0.158,0.543,0.17,0.102,0.271
182,0021700699,1610612752,Knicks,NYK,New York,240:00,0.572,0.229,0.141,0.154,0.633,0.241,0.119,0.086
183,0021700699,1610612744,Warriors,GSW,Golden State,240:00,0.633,0.241,0.119,0.086,0.572,0.229,0.141,0.154
184,0021700700,1610612747,Lakers,LAL,Los Angeles,240:00,0.478,0.396,0.097,0.286,0.55,0.111,0.112,0.159
185,0021700700,1610612738,Celtics,BOS,Boston,240:00,0.55,0.111,0.112,0.159,0.478,0.396,0.097,0.286
186,0021700701,1610612740,Pelicans,NOP,New Orleans,240:00,0.5,0.207,0.155,0.17,0.459,0.365,0.136,0.227
187,0021700701,1610612766,Hornets,CHA,Charlotte,240:00,0.459,0.365,0.136,0.227,0.5,0.207,0.155,0.17
188,0021700702,1610612762,Jazz,UTA,Utah,265:00,0.448,0.167,0.138,0.176,0.428,0.186,0.182,0.3
189,0021700702,1610612765,Pistons,DET,Detroit,265:00,0.428,0.186,0.182,0.3,0.448,0.167,0.138,0.176
190,0021700703,1610612756,Suns,PHX,Phoenix,240:00,0.47,0.345,0.156,0.217,0.619,0.313,0.12,0.086
191,0021700703,1610612754,Pacers,IND,Indiana,240:00,0.619,0.313,0.12,0.086,0.47,0.345,0.156,0.217
192,0021700704,1610612755,76ers,PHI,Philadelphia,240:00,0.617,0.247,0.152,0.154,0.441,0.234,0.105,0.192
193,0021700704,1610612741,Bulls,CHI,Chicago,240:00,0.441,0.234,0.105,0.192,0.617,0.247,0.152,0.154
194,0021700705,1610612761,Raptors,TOR,Toronto,240:00,0.517,0.281,0.162,0.255,0.431,0.181,0.16,0.231
195,0021700705,1610612737,Hawks,ATL,Atlanta,240:00,0.431,0.181,0.16,0.231,0.517,0.281,0.162,0.255
196,0021700706,1610612745,Rockets,HOU,Houston,240:00,0.567,0.28,0.105,0.149,0.518,0.22,0.147,0.2
197,0021700706,1610612742,Mavericks,DAL,Dallas,240:00,0.518,0.22,0.147,0.2,0.567,0.28,0.105,0.149
198,0021700707,1610612759,Spurs,SAS,San Antonio,240:00,0.524,0.305,0.146,0.256,0.446,0.169,0.183,0.209
199,0021700707,1610612763,Grizzlies,MEM,Memphis,240:00,0.446,0.169,0.183,0.209,0.524,0.305,0.146,0.256
200,0021700708,1610612757,Trail Blazers,POR,Portland,240:00,0.652,0.256,0.114,0.176,0.571,0.262,0.092,0.139
201,0021700708,1610612750,Timberwolves,MIN,Minnesota,240:00,0.571,0.262,0.092,0.139,0.652,0.256,0.114,0.176
202,0021700709,1610612746,Clippers,LAC,LA,240:00,0.475,0.494,0.181,0.213,0.495,0.237,0.123,0.25
203,0021700709,1610612738,Celtics,BOS,Boston,240:00,0.495,0.237,0.123,0.25,0.475,0.494,0.181,0.213
204,0021700710,1610612758,Kings,SAC,Sacramento,240:00,0.5,0.173,0.137,0.114,0.451,0.22,0.17,0.175
205,0021700710,1610612748,Heat,MIA,Miami,240:00,0.451,0.22,0.17,0.175,0.5,0.173,0.137,0.114
206,0021700711,1610612764,Wizards,WAS,Washington,240:00,0.581,0.186,0.221,0.308,0.569,0.333,0.139,0.325
207,0021700711,1610612760,Thunder,OKC,Oklahoma City,240:00,0.569,0.333,0.139,0.325,0.581,0.186,0.221,0.308
208,0021700712,1610612752,Knicks,NYK,New York,240:00,0.598,0.293,0.1,0.091,0.688,0.3,0.128,0.063
209,0021700712,1610612743,Nuggets,DEN,Denver,240:00,0.688,0.3,0.128,0.063,0.598,0.293,0.1,0.091
210,0021700713,1610612750,Timberwolves,MIN,Minnesota,240:00,0.485,0.178,0.094,0.265,0.657,0.169,0.159,0.268
211,0021700713,1610612744,Warriors,GSW,Golden State,240:00,0.657,0.169,0.159,0.268,0.485,0.178,0.094,0.265
212,0021700714,1610612766,Hornets,CHA,Charlotte,240:00,0.528,0.364,0.108,0.25,0.563,0.316,0.2,0.158
213,0021700714,1610612737,Hawks,ATL,Atlanta,240:00,0.563,0.316,0.2,0.158,0.528,0.364,0.108,0.25
214,0021700715,1610612754,Pacers,IND,Indiana,240:00,0.544,0.121,0.154,0.182,0.64,0.159,0.208,0.216
215,0021700715,1610612739,Cavaliers,CLE,Cleveland,240:00,0.64,0.159,0.208,0.216,0.544,0.121,0.154,0.182
216,0021700716,1610612762,Jazz,UTA,Utah,240:00,0.471,0.241,0.131,0.217,0.426,0.179,0.113,0.302
217,0021700716,1610612761,Raptors,TOR,Toronto,240:00,0.426,0.179,0.113,0.302,0.471,0.241,0.131,0.217
218,0021700717,1610612747,Lakers,LAL,Los Angeles,240:00,0.478,0.308,0.088,0.213,0.468,0.258,0.138,0.296
219,0021700717,1610612741,Bulls,CHI,Chicago,240:00,0.468,0.258,0.138,0.296,0.478,0.308,0.088,0.213
220,0021700718,1610612763,Grizzlies,MEM,Memphis,240:00,0.531,0.222,0.198,0.195,0.55,0.363,0.1,0.079
221,0021700718,1610612746,Clippers,LAC,LA,240:00,0.55,0.363,0.1,0.079,0.531,0.222,0.198,0.195
